id,matches_played,goals_scored,total_yellow_cards,total_red_cards,tournaments_participated,team_id,family_name,given_name,role,matches_managed,matches_officiated,award_name
P-92292,2.0,2.0,0.0,0.0,1,T-22,Eriksen,John,Forward,,,
P-92300,0.0,0.0,0.0,0.0,0,,Rattín,Antonio,Midfielder,,,
P-92301,0.0,0.0,0.0,0.0,0,,Cazenave,Hector,Defender,,,
P-92307,9.0,9.0,3.0,0.0,2,T-58,Petit,not applicable,Midfielder,,,
P-92316,6.0,0.0,1.0,0.0,2,T-42,Eboué,Emmanuel,Defender,,,
P-92317,4.0,4.0,1.0,0.0,1,T-73,Zamora,Jesús María,Midfielder,,,
P-92333,0.0,0.0,0.0,0.0,0,,Streb,Josef,Forward,,,
P-92339,7.0,0.0,2.0,1.0,2,T-74,Thern,Jonas,Midfielder,,,
P-92343,0.0,0.0,0.0,0.0,0,,Gunter,Chris,Defender,,,
P-92353,1.0,0.0,0.0,0.0,1,T-03,Correa,Ángel,Forward,,,
P-92367,4.0,0.0,0.0,0.0,1,T-28,Batty,David,Midfielder,,,
P-92370,0.0,0.0,0.0,0.0,0,,Caldenhove,Bertus,Defender,,,
P-92379,0.0,0.0,0.0,0.0,0,,Tumburus,Paride,Midfielder,,,
P-92381,1.0,0.0,0.0,0.0,1,T-50,Njoku,Ugo,Defender,,,
P-92384,8.0,8.0,0.0,0.0,2,T-06,Vervoort,Patrick,Midfielder,,,
P-92391,8.0,0.0,3.0,1.0,2,T-48,Rijkaard,Frank,Midfielder,,,
P-92403,15.0,45.0,6.0,0.0,4,T-83,Boxx,Shannon,Midfielder,,,
P-92425,0.0,0.0,0.0,0.0,0,,Tomić,Novak,Defender,,,
P-92427,0.0,0.0,0.0,0.0,0,,Itália,not applicable,Defender,,,
P-92440,0.0,1.0,0.0,0.0,1,,Ivanov,Aleksandr,Forward,,,
P-92456,0.0,2.0,0.0,0.0,1,,Küçükandonyadis,Lefter,Forward,,,
P-92458,7.0,0.0,2.0,0.0,2,T-48,Numan,Arthur,Defender,,,
P-92476,0.0,0.0,0.0,0.0,0,,Moreira,Leonel,Goalkeeper,,,
P-92482,0.0,0.0,0.0,0.0,0,,Davies,Adam,Goalkeeper,,,
P-92483,0.0,0.0,0.0,0.0,0,,Maslachenko,Vladimir,Goalkeeper,,,
P-92491,3.0,0.0,0.0,0.0,1,T-03,Pereyra,Mercedes,Forward,,,
P-92503,0.0,0.0,0.0,0.0,0,,Bellaïd,Habib,Defender,,,
P-92513,0.0,0.0,0.0,0.0,0,,Sánchez,Robert,Goalkeeper,,,
P-92520,2.0,0.0,0.0,0.0,1,T-73,Thiago,not applicable,Midfielder,,,
P-92547,8.0,0.0,1.0,0.0,3,T-46,Arellano,Jesús,Forward,,,
P-92554,0.0,0.0,0.0,0.0,0,,Jaú,not applicable,Defender,,,
P-92579,0.0,0.0,0.0,0.0,0,,Janda,Anton,Defender,,,
P-92587,0.0,0.0,0.0,0.0,0,,de Winter,Arie,Forward,,,
P-92592,3.0,0.0,0.0,0.0,1,T-03,Gonsebate,Andrea,Defender,,,
P-92595,4.0,4.0,0.0,0.0,1,T-22,Lerby,Søren,Midfielder,,,
P-92600,0.0,0.0,0.0,0.0,0,,Lara,Diógenes,Midfielder,,,
P-92623,0.0,0.0,0.0,0.0,0,,Calonga,Lorenzo,Forward,,,
P-92626,4.0,0.0,0.0,0.0,1,T-13,Gutiérrez,Felipe,Midfielder,,,
P-92627,2.0,0.0,0.0,0.0,1,T-18,Leko,Jerko,Midfielder,,,
P-92628,12.0,24.0,2.0,0.0,2,T-28,Stones,John,Defender,,,
P-92631,3.0,0.0,0.0,0.0,1,T-06,Piot,Christian,Goalkeeper,,,
P-92635,1.0,0.0,1.0,0.0,1,T-40,Bello,Menachem,Defender,,,
P-92649,5.0,0.0,1.0,0.0,1,T-84,Victorino,Mauricio,Defender,,,
P-92650,0.0,0.0,0.0,0.0,0,,Nattaya,Duanjanthuek,Midfielder,,,
P-92656,0.0,0.0,0.0,0.0,0,,Sipos,Ferenc,Midfielder,,,
P-92672,4.0,0.0,0.0,0.0,1,T-75,Ohrel,Christophe,Defender,,,
P-92673,0.0,0.0,0.0,0.0,0,,Hahnemann,Marcus,Goalkeeper,,,
P-92676,4.0,0.0,2.0,0.0,1,T-47,Khalifa,Labid,Defender,,,
P-92690,2.0,0.0,0.0,0.0,1,T-64,Brown,Fiona,Forward,,,
P-92695,6.0,0.0,1.0,0.0,2,T-16,Perea,Luis Carlos,Defender,,,
P-92698,0.0,0.0,0.0,0.0,0,,Hughes,Philip,Goalkeeper,,,
P-92709,0.0,0.0,0.0,0.0,0,,Morf,Fritz,Defender,,,
P-92710,4.0,0.0,0.0,0.0,1,T-71,Ui-jo,Hwang,Forward,,,
P-92720,11.0,11.0,0.0,0.0,2,T-05,Pezzey,Bruno,Defender,,,
P-92744,3.0,0.0,0.0,0.0,1,T-17,Granados,Cristín,Midfielder,,,
P-92761,2.0,0.0,0.0,0.0,1,T-85,Allen,Joe,Midfielder,,,
P-92768,0.0,0.0,0.0,0.0,0,,Bodola,Iuliu,Forward,,,
P-92771,4.0,0.0,1.0,0.0,1,T-16,Yepes,Mario,Defender,,,
P-92775,3.0,0.0,1.0,0.0,1,T-71,Lee,Ho,Midfielder,,,
P-92780,0.0,0.0,0.0,0.0,0,,Amadei,Amedeo,Forward,,,
P-92795,0.0,0.0,0.0,0.0,0,,Adams,Ferdinand,Forward,,,
P-92800,3.0,0.0,1.0,0.0,1,T-07,Borja,Carlos,Midfielder,,,
P-92802,3.0,0.0,0.0,0.0,1,T-70,Fish,Mark,Defender,,,
P-92804,9.0,18.0,0.0,0.0,2,T-48,de Boer,Ronald,Midfielder,,,
P-92811,0.0,0.0,0.0,0.0,0,,Ohlsson,Owe,Forward,,,
P-92812,4.0,4.0,0.0,0.0,1,T-09,Júnior,Vinícius,Forward,,,
P-92838,0.0,0.0,0.0,0.0,0,,Murillo,Miguel,Goalkeeper,,,
P-92848,0.0,0.0,0.0,0.0,0,,Reyes,Salvador,Forward,,,
P-92858,2.0,0.0,0.0,0.0,1,T-70,Dlamini,Andile,Goalkeeper,,,
P-92865,0.0,0.0,0.0,0.0,0,,Gaínza,Agustín,Forward,,,
P-92866,4.0,0.0,0.0,0.0,2,T-06,Vermaelen,Thomas,Defender,,,
P-92867,13.0,91.0,7.0,0.0,3,T-57,Szarmach,Andrzej,Forward,,,Silver Boot
P-92874,6.0,0.0,1.0,0.0,2,T-41,Chiellini,Giorgio,Defender,,,
P-92882,0.0,0.0,0.0,0.0,0,,Roca,José Antonio,Forward,,,
P-92883,0.0,1.0,0.0,0.0,1,,Cruz,Luis,Midfielder,,,
P-92891,0.0,0.0,0.0,0.0,0,,Name,Moustapha,Defender,,,
P-92892,0.0,0.0,0.0,0.0,0,,Thompson,Archie,Forward,,,
P-92893,1.0,1.0,0.0,0.0,1,T-10,Davidov,Ivan,Midfielder,,,
P-92902,0.0,0.0,0.0,0.0,0,,González,Rubén,Defender,,,
P-92929,1.0,0.0,0.0,0.0,1,T-88,Tshinabu,Martin Kamunda,Midfielder,,,
P-92932,4.0,0.0,0.0,0.0,1,T-46,Sánchez,Oswaldo,Goalkeeper,,,
P-92937,0.0,0.0,0.0,0.0,0,,Rășinaru,Gheorghe,Midfielder,,,
P-92939,1.0,0.0,0.0,0.0,1,T-49,Barron,Andy,Midfielder,,,
P-92960,0.0,0.0,0.0,0.0,0,,Shahroudi,Reza,Defender,,,
P-92968,0.0,0.0,0.0,0.0,0,,Kamenski,Georgi,Goalkeeper,,,
P-92981,0.0,0.0,0.0,0.0,0,,Chiarelli,Bernard,Midfielder,,,
P-92987,3.0,3.0,0.0,0.0,1,T-30,Kolo Muani,Randal,Forward,,,
P-92991,7.0,0.0,1.0,0.0,2,T-16,Gaitán,Natalia,Midfielder,,,
P-93008,0.0,0.0,0.0,0.0,0,,Sewell,Dean,Defender,,,
P-93017,1.0,0.0,0.0,0.0,1,T-71,Chung,Jong-son,Midfielder,,,
P-93036,0.0,0.0,0.0,0.0,0,,George,Maria,Defender,,,
P-93042,0.0,0.0,0.0,0.0,0,,Panadić,Andrej,Defender,,,
P-93046,0.0,0.0,0.0,0.0,0,,Jeong,Gi-dong,Goalkeeper,,,
P-93048,8.0,0.0,1.0,0.0,2,T-30,Makélélé,Claude,Midfielder,,,
P-93051,2.0,0.0,0.0,0.0,1,T-01,El Hadi,Larbi,Goalkeeper,,,
P-93057,21.0,231.0,0.0,0.0,5,T-09,Cristiane,not applicable,Forward,,,Bronze Ball
P-93059,6.0,6.0,0.0,0.0,2,T-35,Valladares,Noel,Goalkeeper,,,
P-93072,5.0,5.0,0.0,0.0,1,T-86,Schnellinger,Karl-Heinz,Defender,,,
P-93076,1.0,0.0,0.0,0.0,1,T-64,Lauder,Hayley,Defender,,,
P-93081,3.0,0.0,0.0,0.0,1,T-09,Doralice,not applicable,Defender,,,
P-93110,0.0,0.0,0.0,0.0,0,,Hernández,Javier,Midfielder,,,
P-93118,0.0,0.0,0.0,0.0,0,,Souto,Rafael,Forward,,,
P-93161,0.0,0.0,0.0,0.0,0,,Armbruster,Kurt,Defender,,,
P-93168,0.0,0.0,0.0,0.0,0,,Silva,not applicable,Forward,,,
P-93173,2.0,0.0,1.0,0.0,1,T-63,Al-Tambakti,Hassan,Defender,,,
P-93175,4.0,12.0,0.0,0.0,1,T-22,Krogh,Gitte,Forward,,,
P-93187,3.0,0.0,0.0,0.0,1,T-43,Swaby,Chantelle,Midfielder,,,
P-93191,1.0,0.0,0.0,0.0,1,T-62,Lediakhov,Igor,Midfielder,,,
P-93209,8.0,0.0,3.0,0.0,3,T-11,Nkoulou,Nicolas,Defender,,,
P-93217,0.0,0.0,0.0,0.0,0,,Espinoza,Missael,Midfielder,,,
P-93218,2.0,0.0,1.0,0.0,1,T-13,Garrido,Lizardo,Defender,,,
P-93236,1.0,0.0,0.0,0.0,1,T-09,Belletti,Juliano,Defender,,,
P-93238,2.0,0.0,0.0,0.0,1,T-50,Imo,Anam,Forward,,,
P-93241,6.0,12.0,2.0,0.0,2,T-42,Dindane,Aruna,Forward,,,
P-93242,4.0,8.0,2.0,0.0,2,T-50,Akide,Mercy,Forward,,,
P-93253,0.0,0.0,0.0,0.0,0,,Taş,Coşkun,Forward,,,
P-93262,1.0,0.0,0.0,0.0,1,T-03,Rodríguez,Clemente,Defender,,,
P-93278,0.0,0.0,0.0,0.0,0,,Petrone,Pedro,Forward,,,
P-93287,0.0,0.0,0.0,0.0,0,,Delgado,Edder,Midfielder,,,
P-93298,0.0,0.0,0.0,0.0,0,,Huysmans,Constant,Defender,,,
P-93312,1.0,0.0,0.0,0.0,1,T-44,Yamane,Erina,Goalkeeper,,,
P-93316,0.0,0.0,0.0,0.0,0,,Al-Hadhrami,Naif,Midfielder,,,
P-93318,9.0,27.0,9.0,0.0,2,T-87,Stojković,Dragan,Midfielder,,,
P-93334,0.0,3.0,0.0,0.0,1,,Czibor,Zoltán,Forward,,,
P-93337,1.0,0.0,1.0,0.0,1,T-55,Tavarelli,Ricardo,Goalkeeper,,,
P-93339,12.0,0.0,0.0,0.0,4,T-50,Dede,Precious,Goalkeeper,,,
P-93344,0.0,0.0,0.0,0.0,0,,Saldombide,Zoilo,Forward,,,
P-93346,7.0,7.0,0.0,0.0,2,T-56,Díaz,Rubén Toribio,Defender,,,
P-93364,0.0,0.0,0.0,0.0,0,,Noya,Constantino,Midfielder,,,
P-93377,0.0,0.0,0.0,0.0,0,,Kozniku,Ardian,Forward,,,
P-93386,5.0,5.0,0.0,0.0,1,T-09,Raí,not applicable,Midfielder,,,
P-93395,0.0,0.0,0.0,0.0,0,,Ebongué,Ernest,Forward,,,
P-93402,4.0,0.0,1.0,0.0,2,T-11,Songo'o,Jacques,Goalkeeper,,,
P-93412,1.0,0.0,0.0,0.0,1,T-34,Louis,Wilfried,Defender,,,
P-93415,0.0,0.0,0.0,0.0,0,,Segato,Armando,Forward,,,
P-93416,0.0,0.0,0.0,0.0,0,,Norman,Maurice,Defender,,,
P-93437,0.0,0.0,0.0,0.0,0,,Šafránek,František,Defender,,,
P-93449,2.0,0.0,0.0,0.0,1,T-48,de Zeeuw,Demy,Midfielder,,,
P-93477,0.0,0.0,0.0,0.0,0,,Lavalle,José María,Forward,,,
P-93505,0.0,0.0,0.0,0.0,0,,Vukas,Bernard,Forward,,,
P-93539,0.0,1.0,0.0,0.0,1,,Cieslarczyk,Hans,Forward,,,
P-93553,3.0,3.0,0.0,0.0,1,T-74,Janogy,Madelen,Forward,,,
P-93565,1.0,0.0,0.0,0.0,1,T-11,Bahoken,Paul,Forward,,,
P-93567,2.0,0.0,0.0,0.0,1,T-04,McKay,Matt,Midfielder,,,
P-93586,0.0,0.0,0.0,0.0,0,,Lopes,Anthony,Goalkeeper,,,
P-93587,4.0,4.0,0.0,0.0,1,T-51,Kim,Kyong-hwa,Midfielder,,,
P-93602,3.0,0.0,1.0,0.0,1,T-30,Diacre,Corinne,Defender,,,
P-93603,0.0,0.0,0.0,0.0,0,,Lucrecia,not applicable,Midfielder,,,
P-93612,2.0,0.0,0.0,0.0,1,T-64,Rioch,Bruce,Midfielder,,,
P-93619,1.0,0.0,1.0,0.0,1,T-09,Dante,not applicable,Defender,,,
P-93627,3.0,3.0,1.0,0.0,1,T-83,Murray,Bruce,Forward,,,
P-93628,0.0,0.0,0.0,0.0,0,,Martínez,Eulogio,Forward,,,
P-93633,6.0,6.0,0.0,0.0,2,T-38,Mahdavikia,Mehdi,Midfielder,,,
P-93664,2.0,0.0,0.0,0.0,1,T-47,Lamrani,Abdallah,Defender,,,
P-93667,3.0,0.0,2.0,0.0,1,T-48,de Guzmán,Jonathan,Midfielder,,,
P-93674,0.0,0.0,0.0,0.0,0,,Martyn,Nigel,Goalkeeper,,,
P-93676,4.0,0.0,0.0,0.0,2,T-46,Corral,Charlyn,Forward,,,
P-93679,2.0,0.0,2.0,0.0,1,T-53,Håland,Alf-Inge,Defender,,,
P-93680,5.0,5.0,0.0,0.0,1,T-72,Shengelia,Ramaz,Forward,,,
P-93687,0.0,0.0,0.0,0.0,0,,Johnstone,Jimmy,Midfielder,,,
P-93688,4.0,4.0,0.0,0.0,2,T-63,Al-Faraj,Salman,Midfielder,,,
P-93696,2.0,0.0,0.0,0.0,1,T-46,Worbis,Lupita,Midfielder,,,
P-93701,0.0,0.0,0.0,0.0,0,,Rahn,Uwe,Midfielder,,,
P-93703,3.0,3.0,0.0,0.0,1,T-41,Capello,Fabio,Midfielder,,,
P-93712,0.0,0.0,0.0,0.0,0,,Hoffmann,Sylvio,Defender,,,
P-93713,0.0,0.0,0.0,0.0,0,,De Clercq,Jean,Midfielder,,,
P-93728,0.0,0.0,0.0,0.0,0,,Regueiro,Luis,Midfielder,,,
P-93732,2.0,0.0,0.0,0.0,1,T-03,Mancuso,Alejandro,Midfielder,,,
P-93745,3.0,0.0,0.0,0.0,1,T-73,Etxeberria,Joseba,Midfielder,,,
P-93750,6.0,0.0,2.0,0.0,2,T-32,Mensah,Jonathan,Defender,,,
P-93772,0.0,0.0,0.0,0.0,0,,Zeman,Walter,Goalkeeper,,,
P-93781,0.0,0.0,0.0,0.0,0,,Wass,Daniel,Defender,,,
P-93788,13.0,26.0,6.0,0.0,2,T-41,Tardelli,Marco,Midfielder,,,
P-93792,4.0,4.0,2.0,0.0,1,T-73,Goikoetxea,Andoni,Defender,,,
P-93801,0.0,0.0,0.0,0.0,0,,Aston,Alfred,Forward,,,
P-93803,0.0,0.0,0.0,0.0,0,,Schram,Frederik,Goalkeeper,,,
P-93811,3.0,0.0,0.0,0.0,1,T-84,Morales,Julio,Forward,,,
P-93812,1.0,0.0,1.0,0.0,1,T-57,Kucharski,Cezary,Forward,,,
P-93813,0.0,0.0,0.0,0.0,0,,Lusenti,Gerhard,Forward,,,
P-93825,0.0,0.0,0.0,0.0,0,,Ledent,François,Forward,,,
P-93828,0.0,0.0,0.0,0.0,0,,Mbengue,Adama,Defender,,,
P-93835,3.0,3.0,0.0,0.0,1,T-13,Urrutia,María José,Forward,,,
P-93839,2.0,0.0,0.0,0.0,1,T-09,Gonçalves,not applicable,Defender,,,
P-93848,3.0,0.0,0.0,0.0,1,T-06,Broos,Hugo,Defender,,,
P-93850,0.0,0.0,0.0,0.0,0,,Sóvári,Kálmán,Defender,,,
P-93859,0.0,0.0,0.0,0.0,0,,Gondet,Philippe,Forward,,,
P-93882,0.0,0.0,0.0,0.0,0,,Betancort,Antonio,Goalkeeper,,,
P-93884,17.0,102.0,0.0,0.0,3,T-18,Perišić,Ivan,Forward,,,
P-93888,0.0,0.0,0.0,0.0,0,,Park,Hae-jung,Defender,,,
P-93894,0.0,0.0,0.0,0.0,0,,Arias,Jairo,Forward,,,
P-93900,3.0,0.0,0.0,0.0,1,T-41,Marchegiani,Luca,Goalkeeper,,,
P-93906,0.0,0.0,0.0,0.0,0,,Masetti,Guido,Goalkeeper,,,
P-93911,3.0,0.0,0.0,0.0,1,T-47,Mahroufi,Mohammed,Midfielder,,,
P-93918,1.0,0.0,0.0,0.0,1,T-72,Bubnov,Aleksandr,Defender,,,
P-93920,6.0,0.0,1.0,0.0,2,T-71,Lee,Jae-sung,Midfielder,,,
P-93922,3.0,0.0,1.0,0.0,1,T-35,García,Boniek,Midfielder,,,
P-93941,0.0,0.0,0.0,0.0,0,,Banguera,Máximo,Goalkeeper,,,
P-93949,0.0,0.0,0.0,0.0,0,,Alfredo,not applicable,Defender,,,
P-93951,1.0,0.0,0.0,0.0,1,T-22,Kvist,William,Midfielder,,,
P-93959,3.0,0.0,0.0,0.0,1,T-30,Vercruysse,Philippe,Midfielder,,,
P-93979,1.0,0.0,0.0,0.0,1,T-32,Rahman,Safia Abdul,Forward,,,
P-93990,0.0,0.0,0.0,0.0,0,,Waldyr,not applicable,Midfielder,,,
P-94002,3.0,0.0,0.0,0.0,1,T-03,Gallardo,Marcelo,Midfielder,,,
P-94005,0.0,0.0,0.0,0.0,0,,Šimperský,Adolf,Midfielder,,,
P-94008,3.0,0.0,0.0,0.0,1,T-56,Rojas,Percy,Forward,,,
P-94009,3.0,0.0,0.0,0.0,1,T-70,Gaxa,Siboniso,Defender,,,
P-94011,4.0,0.0,0.0,0.0,1,T-61,Rednic,Mircea,Defender,,,
P-94024,11.0,0.0,1.0,0.0,2,T-10,Mihaylov,Borislav,Goalkeeper,,,
P-94036,5.0,5.0,0.0,0.0,1,T-06,Coeck,Ludo,Midfielder,,,
P-94047,1.0,0.0,0.0,0.0,1,T-21,Jurkanin,Josef,Midfielder,,,
P-94051,10.0,0.0,0.0,0.0,2,T-74,Ravelli,Thomas,Goalkeeper,,,
P-94058,0.0,0.0,0.0,0.0,0,,Bühler,Otto,Forward,,,
P-94060,6.0,0.0,0.0,0.0,2,T-55,Villar,Justo,Goalkeeper,,,
P-94069,3.0,0.0,1.0,0.0,1,T-29,Dulce,not applicable,Defender,,,
P-94074,0.0,0.0,0.0,0.0,0,,Carle,Gabrielle,Midfielder,,,
P-94089,0.0,0.0,0.0,0.0,0,,Simon,Jacques,Midfielder,,,
P-94091,0.0,0.0,0.0,0.0,0,,Ugarte,Manuel,Midfielder,,,
P-94093,1.0,0.0,0.0,0.0,1,T-47,Zaroury,Anass,Midfielder,,,
P-94095,0.0,0.0,0.0,0.0,0,,Victor,not applicable,Goalkeeper,,,
P-94106,6.0,0.0,0.0,0.0,2,T-60,Cascarino,Tony,Forward,,,
P-94112,0.0,0.0,0.0,0.0,0,,Fesselet,Gilbert,Midfielder,,,
P-94114,0.0,0.0,0.0,0.0,0,,Rúa,Francisco,Forward,,,
P-94135,0.0,1.0,0.0,0.0,1,,Carreño,Juan,Forward,,,
P-94155,2.0,0.0,0.0,0.0,1,T-84,Hernández,Abel,Forward,,,
P-94161,5.0,5.0,1.0,0.0,3,T-75,Senderos,Philippe,Defender,,,
P-94171,0.0,0.0,0.0,0.0,0,,Sergaeva,Olga,Midfielder,,,
P-94180,1.0,0.0,0.0,0.0,1,T-50,Aighewi,Amenze,Forward,,,
P-94201,3.0,0.0,1.0,0.0,1,T-78,Yorke,Dwight,Forward,,,
P-94202,3.0,0.0,2.0,0.0,1,T-13,Silva,Francisco,Midfielder,,,
P-94204,0.0,1.0,0.0,0.0,1,,Keller,Tore,Forward,,,
P-94216,0.0,0.0,0.0,0.0,0,,Morato,António,Defender,,,
P-94232,0.0,0.0,0.0,0.0,0,,Vanole,David,Goalkeeper,,,
P-94249,3.0,0.0,0.0,0.0,1,T-38,Pooladi,Mehrdad,Defender,,,
P-94257,0.0,0.0,0.0,0.0,0,,Miyazaki,Yuka,Defender,,,
P-94271,4.0,0.0,0.0,0.0,1,T-73,Simón,Unai,Goalkeeper,,,
P-94275,2.0,0.0,0.0,0.0,1,T-73,Arbeloa,Álvaro,Defender,,,
P-94304,1.0,0.0,0.0,0.0,1,T-31,Nowotny,Jens,Defender,,,
P-94317,0.0,0.0,0.0,0.0,0,,St. Clair,Dayne,Goalkeeper,,,
P-94330,0.0,0.0,0.0,0.0,0,,Apostolov,Vidin,Defender,,,
P-94332,4.0,0.0,0.0,0.0,1,T-75,Rinast,Rachel,Defender,,,
P-94354,17.0,0.0,3.0,0.0,4,T-74,Seger,Caroline,Midfielder,,,
P-94391,5.0,0.0,0.0,0.0,1,T-87,Ivković,Tomislav,Goalkeeper,,,
P-94408,0.0,0.0,0.0,0.0,0,,Man,Yanling,Defender,,,
P-94413,6.0,12.0,0.0,0.0,1,T-74,Sandberg,Roland,Forward,,,
P-94422,5.0,0.0,0.0,0.0,2,T-63,Al-Breik,Mohammed,Defender,,,
P-94425,0.0,0.0,0.0,0.0,0,,Bookie,Mike,Forward,,,
P-94434,2.0,0.0,0.0,0.0,1,T-08,Salihović,Sejad,Midfielder,,,
P-94440,0.0,0.0,0.0,0.0,0,,N'dy Assembé,Guy,Goalkeeper,,,
P-94445,5.0,0.0,1.0,0.0,1,T-41,Bartoli,Elisa,Defender,,,
P-94447,3.0,3.0,0.0,0.0,1,T-31,Reus,Marco,Forward,,,
P-94452,0.0,0.0,0.0,0.0,0,,Lustü,Steven,Defender,,,
P-94465,4.0,0.0,0.0,0.0,2,T-53,Flo,Jostein,Forward,,,
P-94477,0.0,0.0,0.0,0.0,0,,Budzynski,Robert,Defender,,,
P-94478,2.0,0.0,1.0,0.0,1,T-70,Jackson,Willem,Defender,,,
P-94481,0.0,0.0,0.0,0.0,0,,De Winter,Alfons,Midfielder,,,
P-94500,1.0,0.0,0.0,0.0,1,T-71,Woo-yeong,Jeong,Midfielder,,,
P-94511,0.0,0.0,0.0,0.0,0,,Sogahata,Hitoshi,Goalkeeper,,,
P-94525,1.0,0.0,0.0,0.0,1,T-71,Hwang,In-sun,Midfielder,,,
P-94551,8.0,8.0,0.0,0.0,2,T-09,Maicon,not applicable,Defender,,,
P-94559,6.0,6.0,0.0,0.0,1,T-80,Korkmaz,Bülent,Defender,,,
P-94563,3.0,3.0,0.0,0.0,1,T-79,Ben Youssef,Fakhreddine,Forward,,,
P-94567,7.0,0.0,1.0,0.0,3,T-50,Mmadu,Maureen,Forward,,,
P-94570,3.0,0.0,0.0,0.0,1,T-38,Sadeghi,Amir Hossein,Defender,,,
P-94579,3.0,0.0,0.0,0.0,1,T-32,Rahman,Baba,Defender,,,
P-94594,2.0,0.0,1.0,0.0,1,T-71,Kim,Young-chul,Defender,,,
P-94596,2.0,0.0,0.0,0.0,1,T-65,Konaté,Moussa,Forward,,,
P-94605,0.0,4.0,0.0,0.0,2,,Kopa,Raymond,Forward,,,
P-94617,0.0,0.0,0.0,0.0,0,,Hofmann,Leopold,Midfielder,,,
P-94643,0.0,0.0,0.0,0.0,0,,Réveillère,Anthony,Defender,,,
P-94646,3.0,0.0,1.0,0.0,1,T-06,Van Himst,Paul,Forward,,,
P-94647,3.0,0.0,0.0,0.0,1,T-83,Sargent,Josh,Forward,,,
P-94649,2.0,0.0,0.0,0.0,1,T-28,Baines,Leighton,Defender,,,
P-94668,0.0,0.0,0.0,0.0,0,,Vasilj,Vladimir,Goalkeeper,,,
P-94706,2.0,0.0,0.0,0.0,1,T-56,Quesada,Alfredo,Midfielder,,,
P-94715,0.0,0.0,0.0,0.0,0,,Ceresoli,Carlo,Goalkeeper,,,
P-94720,0.0,0.0,0.0,0.0,0,,Fournier,Sébastien,Midfielder,,,
P-94723,1.0,0.0,0.0,0.0,1,T-30,Le Roux,Yvon,Defender,,,
P-94731,4.0,0.0,0.0,0.0,1,T-22,Busk,Søren,Defender,,,
P-94736,3.0,0.0,0.0,0.0,2,T-06,De Boeck,Glen,Defender,,,
P-94749,0.0,0.0,0.0,0.0,0,,Kraus,Tadeáš,Forward,,,
P-94752,5.0,0.0,0.0,0.0,2,T-11,Libiih,Thomas,Midfielder,,,
P-94763,0.0,0.0,0.0,0.0,0,,Darui,Julien,Goalkeeper,,,
P-94774,4.0,0.0,0.0,0.0,1,T-50,Onazi,Ogenyi,Midfielder,,,
P-94779,3.0,0.0,0.0,0.0,1,T-85,Wilson,Harry,Midfielder,,,
P-94783,4.0,4.0,2.0,0.0,1,T-03,Perfumo,Roberto,Defender,,,
P-94784,2.0,0.0,1.0,0.0,1,T-50,Cole,Lilian,Defender,,,
P-94788,0.0,0.0,0.0,0.0,0,,Bouček,Jaroslav,Midfielder,,,
P-94815,0.0,0.0,0.0,0.0,0,,Ivušić,Ivica,Goalkeeper,,,
P-94822,1.0,0.0,0.0,0.0,1,T-53,Østenstad,Egil,Forward,,,
P-94823,1.0,0.0,0.0,0.0,1,T-50,Gabriel,Reuben,Midfielder,,,
P-94825,6.0,0.0,0.0,0.0,2,T-28,Sheringham,Teddy,Forward,,,
P-94830,4.0,0.0,1.0,0.0,1,T-75,Herr,Dominique,Midfielder,,,
P-94838,9.0,0.0,0.0,0.0,2,T-16,Ospina,David,Goalkeeper,,,
P-94864,3.0,0.0,0.0,0.0,1,T-79,Lahzami,Témime,Forward,,,
P-94871,0.0,0.0,0.0,0.0,0,,Bandeirinha,Fernando,Defender,,,
P-94877,3.0,0.0,0.0,0.0,1,T-25,Domínguez,Alexander,Goalkeeper,,,
P-94880,1.0,0.0,0.0,0.0,1,T-01,Abdoun,Djamel,Midfielder,,,
P-94893,8.0,8.0,0.0,0.0,2,T-48,Bloodworth,Dominique,Defender,,,
P-94904,0.0,0.0,0.0,0.0,0,,Freund,Steffen,Midfielder,,,
P-94928,0.0,0.0,0.0,0.0,0,,Talavera,Alfredo,Goalkeeper,,,
P-94935,0.0,0.0,0.0,0.0,0,,Mouynet,Robert,Defender,,,
P-94956,9.0,0.0,0.0,0.0,3,T-04,Williams,Lydia,Goalkeeper,,,
P-94965,0.0,0.0,0.0,0.0,0,,Sekulić,Branislav,Forward,,,
P-94977,2.0,0.0,0.0,0.0,1,T-64,Burns,Kenny,Defender,,,
P-94989,0.0,0.0,0.0,0.0,0,,Cleverley,Daisy,Midfielder,,,
P-94995,3.0,0.0,2.0,0.0,1,T-84,da Silva,Jorge,Forward,,,
P-94998,3.0,0.0,0.0,0.0,1,T-40,Rosenthal,Shmuel,Defender,,,
P-95008,0.0,0.0,0.0,0.0,0,,Bermúdez,Jesús,Goalkeeper,,,
P-95009,4.0,0.0,0.0,0.0,1,T-83,Besler,Matt,Defender,,,
P-95036,4.0,8.0,2.0,0.0,1,T-48,Weghorst,Wout,Forward,,,
P-95038,1.0,0.0,0.0,0.0,1,T-55,Verón,Darío,Defender,,,
P-95062,3.0,0.0,0.0,0.0,1,T-84,Pellistri,Facundo,Forward,,,
P-95083,3.0,0.0,0.0,0.0,1,T-10,Mihailov,Atanas,Forward,,,
P-95092,15.0,15.0,0.0,0.0,4,T-12,Schmidt,Sophie,Midfielder,,,
