tournament_id,player_id,goals_scored,family_name,given_name,position,tournament_name,team_name,team_code,award_name,rank,tournaments_participated,avg_goals_per_tournament
WC-2011,P-38110,1,Thorsnes,Elise,Forward,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-38142,1,Yankey,Rachel,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-40788,1,Mayor,Stephany,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-41187,2,Scott,Jill,Midfielder,2011 FIFA Women's World Cup,,,,10.0,3.0,1.3333333333333333
WC-2011,P-44115,1,Wilkinson,Hannah,Forward,2011 FIFA Women's World Cup,,,,26.0,2.0,1.0
WC-2011,P-46683,1,Smith,Rebecca,Defender,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-47092,1,Laudehr,Simone,Midfielder,2011 FIFA Women's World Cup,,,,26.0,3.0,1.0
WC-2011,P-48031,1,Haavi,Emilie,Forward,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-49071,1,Landström,Jessica,Forward,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-54396,1,O'Reilly,Heather,Midfielder,2011 FIFA Women's World Cup,,,,26.0,2.0,1.5
WC-2011,P-55990,1,Nkwocha,Perpetua,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-57283,1,Hearn,Amber,Forward,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-58730,1,van Egmond,Emily,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-62104,1,Lloyd,Carli,Midfielder,2011 FIFA Women's World Cup,,,Golden Ball,26.0,6.0,3.3333333333333335
WC-2011,P-62104,1,Lloyd,Carli,Midfielder,2011 FIFA Women's World Cup,,,Silver Boot,26.0,6.0,3.3333333333333335
WC-2011,P-65975,1,Clarke,Jessica,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-66612,2,Šašić,Célia,Midfielder,2011 FIFA Women's World Cup,Germany,DEU,Golden Boot,10.0,2.0,4.0
WC-2011,P-71934,3,Dahlkvist,Lisa,Midfielder,2011 FIFA Women's World Cup,,,,9.0,,3.0
WC-2011,P-72113,5,Sawa,Homare,Midfielder,2011 FIFA Women's World Cup,Japan,JPN,Golden Ball,1.0,4.0,4.0
WC-2011,P-72113,5,Sawa,Homare,Midfielder,2011 FIFA Women's World Cup,Japan,JPN,Golden Boot,1.0,4.0,4.0
WC-2011,P-72635,1,Abily,Camille,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-72716,1,LePeilbet,Amy,Defender,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-75036,1,Georges,Laura,Defender,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-76699,1,Buehler,Rachel,Defender,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-77133,2,Simon,Kyah,Forward,2011 FIFA Women's World Cup,,,,10.0,2.0,2.5
WC-2011,P-79593,2,Kawasumi,Nahomi,Midfielder,2011 FIFA Women's World Cup,,,,10.0,,2.0
WC-2011,P-81449,2,Holiday,Lauren,Midfielder,2011 FIFA Women's World Cup,,,,10.0,2.0,1.5
WC-2011,P-81978,1,Bussaglia,Élise,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-82497,1,Érika,not applicable,Defender,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-83079,1,De Vanna,Lisa,Forward,2011 FIFA Women's World Cup,,,,26.0,3.0,2.3333333333333335
WC-2011,P-84864,1,White,Ellen,Forward,2011 FIFA Women's World Cup,,,Bronze Boot,26.0,2.0,3.5
WC-2011,P-85281,2,Rosana,not applicable,Defender,2011 FIFA Women's World Cup,,,,10.0,2.0,1.5
WC-2011,P-86882,1,Ohno,Shinobu,Forward,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-89236,4,Wambach,Abby,Forward,2011 FIFA Women's World Cup,,,Silver Boot,3.0,12.0,3.5
WC-2011,P-89236,4,Wambach,Abby,Forward,2011 FIFA Women's World Cup,,,Silver Ball,3.0,12.0,3.5
WC-2011,P-89236,4,Wambach,Abby,Forward,2011 FIFA Women's World Cup,,,Bronze Boot,3.0,12.0,3.5
WC-2011,P-89379,2,Delie,Marie-Laure,Forward,2011 FIFA Women's World Cup,,,,10.0,2.0,2.5
WC-2011,P-92275,1,Domínguez,Maribel,Forward,2011 FIFA Women's World Cup,,,,26.0,3.0,1.0
WC-2011,P-93057,2,Cristiane,not applicable,Forward,2011 FIFA Women's World Cup,,,Bronze Ball,10.0,3.0,3.6666666666666665
WC-2011,P-95194,1,Sjögran,Therese,Midfielder,2011 FIFA Women's World Cup,,,,26.0,,1.0
WC-2011,P-96721,2,Schelin,Lotta,Midfielder,2011 FIFA Women's World Cup,,,,10.0,2.0,2.0
WC-2011,P-97813,1,Sinclair,Christine,Forward,2011 FIFA Women's World Cup,,,,26.0,5.0,2.0
WC-2014,P-01068,2,Martínez,Jackson,Forward,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-01945,2,Ayew,André,Midfielder,2014 FIFA Men's World Cup,,,,16.0,2.0,1.5
WC-2014,P-04964,1,Matuidi,Blaise,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-06024,1,Boye,John,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-06678,1,Sturridge,Daniel,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-07180,1,Seferovic,Haris,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-07870,1,Sissoko,Moussa,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-10072,1,Jones,Jermaine,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-11307,1,Ureña,Marco,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-11436,1,Papastathopoulos,Sokratis,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-12165,1,Feghouli,Sofiane,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-12818,1,Özil,Mesut,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-13029,1,Khedira,Sami,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-13265,1,Olić,Ivica,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-14499,1,Quintero,Juan Fernando,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-14758,4,Messi,Lionel,Forward,2014 FIFA Men's World Cup,,,Golden Ball,6.0,12.0,3.25
WC-2014,P-14758,4,Messi,Lionel,Forward,2014 FIFA Men's World Cup,,,Golden Ball,6.0,12.0,3.25
WC-2014,P-14758,4,Messi,Lionel,Forward,2014 FIFA Men's World Cup,,,Silver Boot,6.0,12.0,3.25
WC-2014,P-16785,1,Balotelli,Mario,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-17509,1,Pogba,Paul,Midfielder,2014 FIFA Men's World Cup,,,Best Young Player,39.0,2.0,1.0
WC-2014,P-18222,1,Rojo,Marcos,Defender,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-18672,2,Dempsey,Clint,Midfielder,2014 FIFA Men's World Cup,,,,16.0,3.0,1.3333333333333333
WC-2014,P-19453,1,Halliche,Rafik,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-19478,1,Pjanić,Miralem,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-19591,2,Musa,Ahmed,Forward,2014 FIFA Men's World Cup,,,,16.0,2.0,2.0
WC-2014,P-20877,1,Fer,Leroy,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-22391,1,Aránguiz,Charles,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-23705,3,Robben,Arjen,Midfielder,2014 FIFA Men's World Cup,,,Bronze Ball,11.0,3.0,2.0
WC-2014,P-24983,1,Brahimi,Yacine,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-25600,1,Varela,Silvestre,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-25745,2,Mandžukić,Mario,Forward,2014 FIFA Men's World Cup,,,,16.0,2.0,3.0
WC-2014,P-27540,2,Depay,Memphis,Forward,2014 FIFA Men's World Cup,,,,16.0,2.0,1.5
WC-2014,P-27787,2,Klose,Miroslav,Forward,2014 FIFA Men's World Cup,Germany,DEU,Silver Boot,16.0,8.0,4.0
WC-2014,P-27787,2,Klose,Miroslav,Forward,2014 FIFA Men's World Cup,Germany,DEU,Golden Boot,16.0,8.0,4.0
WC-2014,P-28154,5,Müller,Thomas,Midfielder,2014 FIFA Men's World Cup,Germany,DEU,Golden Boot,2.0,8.0,5.0
WC-2014,P-28154,5,Müller,Thomas,Midfielder,2014 FIFA Men's World Cup,Germany,DEU,Best Young Player,2.0,8.0,5.0
WC-2014,P-28154,5,Müller,Thomas,Midfielder,2014 FIFA Men's World Cup,Germany,DEU,Silver Ball,2.0,8.0,5.0
WC-2014,P-28154,5,Müller,Thomas,Midfielder,2014 FIFA Men's World Cup,Germany,DEU,Silver Boot,2.0,8.0,5.0
WC-2014,P-29398,1,Higuaín,Gonzalo,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,2.5
WC-2014,P-30014,2,Sánchez,Alexis,Forward,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-30486,2,Suárez,Luis,Forward,2014 FIFA Men's World Cup,,,,16.0,3.0,2.3333333333333335
WC-2014,P-30845,1,Samaris,Andreas,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-31839,1,Džeko,Edin,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-32798,1,Silva,Thiago,Defender,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-33175,1,Honda,Keisuke,Midfielder,2014 FIFA Men's World Cup,,,,39.0,3.0,1.3333333333333333
WC-2014,P-33586,2,Gervinho,not applicable,Forward,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-35118,1,Vršajević,Avdija,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-35408,3,Benzema,Karim,Forward,2014 FIFA Men's World Cup,,,,11.0,,3.0
WC-2014,P-35818,1,Džemaili,Blerim,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-36515,1,Hernández,Javier,Forward,2014 FIFA Men's World Cup,,,,39.0,3.0,1.3333333333333333
WC-2014,P-36808,1,Vargas,Eduardo,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-37239,2,Oscar,not applicable,Midfielder,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-37275,1,Jedinak,Mile,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.5
WC-2014,P-37848,1,Marchisio,Claudio,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-38556,2,Gyan,Asamoah,Forward,2014 FIFA Men's World Cup,,,,16.0,3.0,2.0
WC-2014,P-38682,1,Costly,Carlo,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-39356,2,Kroos,Toni,Midfielder,2014 FIFA Men's World Cup,,,,16.0,2.0,1.5
WC-2014,P-39460,3,Shaqiri,Xherdan,Midfielder,2014 FIFA Men's World Cup,,,,11.0,3.0,1.6666666666666667
WC-2014,P-39861,1,Blind,Daley,Defender,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-40312,1,Guardado,Andrés,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-41262,1,Brooks,John,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-41758,1,Fernandinho,not applicable,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-42113,1,Di María,Ángel,Midfielder,2014 FIFA Men's World Cup,,,,39.0,3.0,1.0
WC-2014,P-43723,1,Ibišević,Vedad,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-44763,1,Márquez,Rafael,Defender,2014 FIFA Men's World Cup,,,,39.0,3.0,1.0
WC-2014,P-44926,2,Cahill,Tim,Midfielder,2014 FIFA Men's World Cup,,,,16.0,3.0,1.6666666666666667
WC-2014,P-46979,3,Schürrle,André,Forward,2014 FIFA Men's World Cup,,,,11.0,,3.0
WC-2014,P-47440,1,Koo,Ja-cheol,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-47597,1,Mata,Juan,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-47974,1,Matip,Joël,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-48955,1,De Bruyne,Kevin,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-49097,1,Villa,David,Forward,2014 FIFA Men's World Cup,,,Bronze Ball,39.0,6.0,3.0
WC-2014,P-49097,1,Villa,David,Forward,2014 FIFA Men's World Cup,,,Silver Boot,39.0,6.0,3.0
WC-2014,P-51336,1,Sneijder,Wesley,Midfielder,2014 FIFA Men's World Cup,,,Silver Ball,39.0,4.0,3.0
WC-2014,P-51336,1,Sneijder,Wesley,Midfielder,2014 FIFA Men's World Cup,,,Bronze Boot,39.0,4.0,3.0
WC-2014,P-51579,1,Mehmedi,Admir,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-54042,1,Fred,not applicable,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-58348,1,Samaras,Georgios,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-59138,1,Cavani,Edinson,Forward,2014 FIFA Men's World Cup,,,,39.0,3.0,1.6666666666666667
WC-2014,P-59147,2,Djabou,Abdelmoumene,Midfielder,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-59199,2,Slimani,Islam,Forward,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-63363,1,Fellaini,Marouane,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-63673,2,Götze,Mario,Midfielder,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-64049,1,Vertonghen,Jan,Defender,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-64104,1,Yobo,Joseph,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-64344,1,Huntelaar,Klaas-Jan,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-65631,1,Valdivia,Jorge,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-67113,1,Kokorin,Aleksandr,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-70006,1,Odemwingie,Peter,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-70280,1,de Vrij,Stefan,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-70442,1,Ronaldo,Cristiano,Forward,2014 FIFA Men's World Cup,,,,39.0,5.0,1.6
WC-2014,P-70650,1,Marcelo,not applicable,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-70812,1,Campbell,Joel,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-71308,1,Lee,Keun-ho,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-71661,1,Torres,Fernando,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,2.0
WC-2014,P-72637,1,Lukaku,Romelu,Forward,2014 FIFA Men's World Cup,,,Bronze Boot,39.0,2.0,2.5
WC-2014,P-73924,1,Alonso,Xabi,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-74480,1,Beausejour,Jean,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-75912,3,Valencia,Enner,Forward,2014 FIFA Men's World Cup,,,,11.0,2.0,3.0
WC-2014,P-77047,1,dos Santos,Giovani,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-77224,1,Xhaka,Granit,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-77335,1,Son,Heung-min,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.5
WC-2014,P-77619,1,Origi,Divock,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-77705,1,Gutiérrez,Teófilo,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-78296,1,Nani,not applicable,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-78440,1,Godín,Diego,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-81447,2,Hummels,Mats,Defender,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-83216,1,Cuadrado,Juan,Midfielder,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-83642,1,Peralta,Oribe,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-84312,1,Valbuena,Mathieu,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-84532,2,Bony,Wilfried,Forward,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-84807,1,Okazaki,Shinji,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-84852,1,Mertens,Dries,Forward,2014 FIFA Men's World Cup,,,,39.0,2.0,1.0
WC-2014,P-85324,1,Ghoochannejhad,Reza,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-85698,1,Wijnaldum,Georginio,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-87008,4,Neymar,not applicable,Forward,2014 FIFA Men's World Cup,,,Bronze Boot,6.0,3.0,2.6666666666666665
WC-2014,P-87449,2,Luiz,David,Defender,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-89392,6,Rodríguez,James,Midfielder,2014 FIFA Men's World Cup,Colombia,COL,Golden Boot,1.0,,6.0
WC-2014,P-89750,1,Giroud,Olivier,Forward,2014 FIFA Men's World Cup,,,Bronze Boot,39.0,2.0,2.5
WC-2014,P-89971,1,Kerzhakov,Aleksandr,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-91438,1,Green,Julian,Midfielder,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-93059,1,Valladares,Noel,Goalkeeper,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-93884,2,Perišić,Ivan,Midfielder,2014 FIFA Men's World Cup,,,,16.0,3.0,2.0
WC-2014,P-95402,1,Armero,Pablo,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-96934,1,Kolašinac,Sead,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-97912,1,Duarte,Óscar,Defender,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2014,P-99590,2,Ruiz,Bryan,Midfielder,2014 FIFA Men's World Cup,,,,16.0,,2.0
WC-2014,P-99934,4,van Persie,Robin,Forward,2014 FIFA Men's World Cup,,,,6.0,3.0,2.0
WC-2014,P-99967,1,Rooney,Wayne,Forward,2014 FIFA Men's World Cup,,,,39.0,,1.0
WC-2015,P-00064,1,Thomis,Élodie,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.5
WC-2015,P-00336,1,Martens,Lieke,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.5
WC-2015,P-04310,2,Miyama,Aya,Midfielder,2015 FIFA Women's World Cup,,,Bronze Ball,14.0,3.0,2.0
WC-2015,P-06222,1,Nahi,Josée,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-07458,1,Marta,not applicable,Forward,2015 FIFA Women's World Cup,Brazil,BRA,Golden Ball,35.0,15.0,3.4
WC-2015,P-07458,1,Marta,not applicable,Forward,2015 FIFA Women's World Cup,Brazil,BRA,Golden Boot,35.0,15.0,3.4
WC-2015,P-07458,1,Marta,not applicable,Forward,2015 FIFA Women's World Cup,Brazil,BRA,Silver Boot,35.0,15.0,3.4
WC-2015,P-08264,1,Ji,So-yun,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-08309,1,Rodríguez,Raquel,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-09212,2,Herlovsen,Isabell,Forward,2015 FIFA Women's World Cup,,,,14.0,3.0,2.0
WC-2015,P-09273,2,Rapinoe,Megan,Midfielder,2015 FIFA Women's World Cup,United States,USA,Golden Ball,14.0,6.0,3.0
WC-2015,P-09273,2,Rapinoe,Megan,Midfielder,2015 FIFA Women's World Cup,United States,USA,Golden Boot,14.0,6.0,3.0
WC-2015,P-10056,2,Sembrant,Linda,Defender,2015 FIFA Women's World Cup,,,,14.0,2.0,1.5
WC-2015,P-10289,1,Losada,Vicky,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-10986,3,Williams,Fara,Midfielder,2015 FIFA Women's World Cup,,,,5.0,3.0,1.6666666666666667
WC-2015,P-11773,1,Raquel,not applicable,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-13965,1,Ruiz,Jenny,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-15441,1,Moser,Martina,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-17418,1,Leupolz,Melanie,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-18236,3,Ponce,Angie,Defender,2015 FIFA Women's World Cup,,,,5.0,,3.0
WC-2015,P-18928,3,Enganamouit,Gaëlle,Forward,2015 FIFA Women's World Cup,,,,5.0,,3.0
WC-2015,P-19610,1,Formiga,not applicable,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-20246,2,Ōgimi,Yūki,Forward,2015 FIFA Women's World Cup,,,,14.0,3.0,1.3333333333333333
WC-2015,P-20831,3,Hegerberg,Ada,Forward,2015 FIFA Women's World Cup,,,,5.0,,3.0
WC-2015,P-22573,1,Manie,Christine,Defender,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-22604,1,Okobi-Okeoghene,Ngozi,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-23779,2,Bronze,Lucy,Defender,2015 FIFA Women's World Cup,,,Silver Ball,14.0,2.0,1.5
WC-2015,P-24905,2,Onguéné,Gabrielle,Forward,2015 FIFA Women's World Cup,,,,14.0,2.0,1.5
WC-2015,P-24913,2,Andrade,Lady,Midfielder,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-24999,1,Montoya,Daniela,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-25824,1,Aigbogun,Eseosa,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-26065,2,N'Guessan,Ange,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-26643,1,Iwabuchi,Mana,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-27184,2,Petermann,Lena,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-27729,1,Jakobsson,Sofia,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.5
WC-2015,P-28291,3,Humm,Fabienne,Forward,2015 FIFA Women's World Cup,,,,5.0,,3.0
WC-2015,P-29694,1,Rønning,Trine,Defender,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-29896,2,Däbritz,Sara,Midfielder,2015 FIFA Women's World Cup,,,,14.0,2.0,2.5
WC-2015,P-30564,5,Mittag,Anja,Forward,2015 FIFA Women's World Cup,,,Bronze Boot,4.0,,5.0
WC-2015,P-30706,1,Houghton,Steph,Defender,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-31118,1,Bélanger,Josée,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-32979,1,Pérez,Verónica,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-33442,1,Ibarra,Fabiola,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-34571,1,Sugasawa,Yuika,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-34666,2,Carney,Karen,Midfielder,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-34796,1,Thanatta,Chawong,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-35525,1,Heath,Tobin,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-35864,1,Cho,So-hyun,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-37034,1,Morgan,Alex,Forward,2015 FIFA Women's World Cup,,,Silver Boot,35.0,3.0,3.0
WC-2015,P-37281,1,Boquete,Verónica,Forward,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-39260,1,Behringer,Melanie,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.5
WC-2015,P-40014,2,Wang,Shanshan,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-42972,2,Orathai,Srimanee,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-43002,2,Ngono Mani,Madeleine,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-44115,1,Wilkinson,Hannah,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-44826,1,Stott,Rebekah,Defender,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-47092,1,Laudehr,Simone,Midfielder,2015 FIFA Women's World Cup,,,,35.0,3.0,1.0
WC-2015,P-52228,1,Fischer,Nilla,Defender,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-57382,1,Taylor,Jodie,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-59598,1,Oshoala,Asisat,Forward,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-59654,2,Wang,Lisi,Forward,2015 FIFA Women's World Cup,,,,14.0,,2.0
WC-2015,P-61487,3,Bachmann,Ramona,Forward,2015 FIFA Women's World Cup,,,,5.0,,3.0
WC-2015,P-61922,1,Kirby,Fran,Midfielder,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
WC-2015,P-62104,6,Lloyd,Carli,Midfielder,2015 FIFA Women's World Cup,,,Golden Ball,1.0,6.0,3.3333333333333335
WC-2015,P-62104,6,Lloyd,Carli,Midfielder,2015 FIFA Women's World Cup,,,Silver Boot,1.0,6.0,3.3333333333333335
WC-2015,P-63892,1,Nécib,Louisa,Midfielder,2015 FIFA Women's World Cup,,,,35.0,,1.0
WC-2015,P-64050,1,Henry,Amandine,Midfielder,2015 FIFA Women's World Cup,,,Silver Ball,35.0,2.0,1.5
WC-2015,P-65433,1,Ertz,Julie,Defender,2015 FIFA Women's World Cup,,,,35.0,2.0,1.0
