year,tournament_name_match,stage_name_match,team_name,goals_for,goals_against,goal_differential,win,lose,draw_team,match_id,win_rate,avg_goals_per_match,avg_conceded_per_match
1930,1930 FIFA Men's World Cup,final,Argentina,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1930,1930 FIFA Men's World Cup,final,Uruguay,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1930,1930 FIFA Men's World Cup,group stage,Argentina,10,4,2.0,3,0,0,3,100.0,3.3333333333333335,1.3333333333333333
1930,1930 FIFA Men's World Cup,group stage,Belgium,0,4,-2.0,0,2,0,2,0.0,0.0,2.0
1930,1930 FIFA Men's World Cup,group stage,Bolivia,0,8,-4.0,0,2,0,2,0.0,0.0,4.0
1930,1930 FIFA Men's World Cup,group stage,Brazil,5,2,1.5,1,1,0,2,50.0,2.5,1.0
1930,1930 FIFA Men's World Cup,group stage,Chile,5,3,0.6666666666666666,2,1,0,3,66.66666666666666,1.6666666666666667,1.0
1930,1930 FIFA Men's World Cup,group stage,France,4,3,0.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,1.0
1930,1930 FIFA Men's World Cup,group stage,Mexico,4,13,-3.0,0,3,0,3,0.0,1.3333333333333333,4.333333333333333
1930,1930 FIFA Men's World Cup,group stage,Paraguay,1,3,-1.0,1,1,0,2,50.0,0.5,1.5
1930,1930 FIFA Men's World Cup,group stage,Peru,1,4,-1.5,0,2,0,2,0.0,0.5,2.0
1930,1930 FIFA Men's World Cup,group stage,Romania,3,5,-1.0,1,1,0,2,50.0,1.5,2.5
1930,1930 FIFA Men's World Cup,group stage,United States,6,0,3.0,2,0,0,2,100.0,3.0,0.0
1930,1930 FIFA Men's World Cup,group stage,Uruguay,5,0,2.5,2,0,0,2,100.0,2.5,0.0
1930,1930 FIFA Men's World Cup,group stage,Yugoslavia,6,1,2.5,2,0,0,2,100.0,3.0,0.5
1930,1930 FIFA Men's World Cup,semi-finals,Argentina,6,1,5.0,1,0,0,1,100.0,6.0,1.0
1930,1930 FIFA Men's World Cup,semi-finals,United States,1,6,-5.0,0,1,0,1,0.0,1.0,6.0
1930,1930 FIFA Men's World Cup,semi-finals,Uruguay,6,1,5.0,1,0,0,1,100.0,6.0,1.0
1930,1930 FIFA Men's World Cup,semi-finals,Yugoslavia,1,6,-5.0,0,1,0,1,0.0,1.0,6.0
1934,1934 FIFA Men's World Cup,final,Czechoslovakia,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1934,1934 FIFA Men's World Cup,final,Italy,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1934,1934 FIFA Men's World Cup,quarter-finals,Austria,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1934,1934 FIFA Men's World Cup,quarter-finals,Czechoslovakia,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1934,1934 FIFA Men's World Cup,quarter-finals,Germany,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1934,1934 FIFA Men's World Cup,quarter-finals,Hungary,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1934,1934 FIFA Men's World Cup,quarter-finals,Italy,2,1,0.5,1,0,1,2,50.0,1.0,0.5
1934,1934 FIFA Men's World Cup,quarter-finals,Spain,1,2,-0.5,0,1,1,2,0.0,0.5,1.0
1934,1934 FIFA Men's World Cup,quarter-finals,Sweden,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1934,1934 FIFA Men's World Cup,quarter-finals,Switzerland,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1934,1934 FIFA Men's World Cup,round of 16,Argentina,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1934,1934 FIFA Men's World Cup,round of 16,Austria,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,Belgium,2,5,-3.0,0,1,0,1,0.0,2.0,5.0
1934,1934 FIFA Men's World Cup,round of 16,Brazil,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1934,1934 FIFA Men's World Cup,round of 16,Czechoslovakia,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1934,1934 FIFA Men's World Cup,round of 16,Egypt,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1934,1934 FIFA Men's World Cup,round of 16,France,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1934,1934 FIFA Men's World Cup,round of 16,Germany,5,2,3.0,1,0,0,1,100.0,5.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,Hungary,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,Italy,7,1,6.0,1,0,0,1,100.0,7.0,1.0
1934,1934 FIFA Men's World Cup,round of 16,Netherlands,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1934,1934 FIFA Men's World Cup,round of 16,Romania,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,Spain,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1934,1934 FIFA Men's World Cup,round of 16,Sweden,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,Switzerland,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1934,1934 FIFA Men's World Cup,round of 16,United States,1,7,-6.0,0,1,0,1,0.0,1.0,7.0
1934,1934 FIFA Men's World Cup,semi-finals,Austria,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1934,1934 FIFA Men's World Cup,semi-finals,Czechoslovakia,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1934,1934 FIFA Men's World Cup,semi-finals,Germany,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1934,1934 FIFA Men's World Cup,semi-finals,Italy,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1934,1934 FIFA Men's World Cup,third-place match,Austria,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1934,1934 FIFA Men's World Cup,third-place match,Germany,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1938,1938 FIFA Men's World Cup,final,Hungary,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1938,1938 FIFA Men's World Cup,final,Italy,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1938,1938 FIFA Men's World Cup,quarter-finals,Brazil,3,2,0.5,1,0,1,2,50.0,1.5,1.0
1938,1938 FIFA Men's World Cup,quarter-finals,Cuba,0,8,-8.0,0,1,0,1,0.0,0.0,8.0
1938,1938 FIFA Men's World Cup,quarter-finals,Czechoslovakia,2,3,-0.5,0,1,1,2,0.0,1.0,1.5
1938,1938 FIFA Men's World Cup,quarter-finals,France,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1938,1938 FIFA Men's World Cup,quarter-finals,Hungary,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1938,1938 FIFA Men's World Cup,quarter-finals,Italy,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1938,1938 FIFA Men's World Cup,quarter-finals,Sweden,8,0,8.0,1,0,0,1,100.0,8.0,0.0
1938,1938 FIFA Men's World Cup,quarter-finals,Switzerland,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1938,1938 FIFA Men's World Cup,round of 16,Belgium,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1938,1938 FIFA Men's World Cup,round of 16,Brazil,6,5,1.0,1,0,0,1,100.0,6.0,5.0
1938,1938 FIFA Men's World Cup,round of 16,Cuba,5,4,0.5,1,0,1,2,50.0,2.5,2.0
1938,1938 FIFA Men's World Cup,round of 16,Czechoslovakia,3,0,3.0,1,0,0,1,100.0,3.0,0.0
1938,1938 FIFA Men's World Cup,round of 16,Dutch East Indies,0,6,-6.0,0,1,0,1,0.0,0.0,6.0
1938,1938 FIFA Men's World Cup,round of 16,France,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1938,1938 FIFA Men's World Cup,round of 16,Germany,3,5,-1.0,0,1,1,2,0.0,1.5,2.5
1938,1938 FIFA Men's World Cup,round of 16,Hungary,6,0,6.0,1,0,0,1,100.0,6.0,0.0
1938,1938 FIFA Men's World Cup,round of 16,Italy,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1938,1938 FIFA Men's World Cup,round of 16,Netherlands,0,3,-3.0,0,1,0,1,0.0,0.0,3.0
1938,1938 FIFA Men's World Cup,round of 16,Norway,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1938,1938 FIFA Men's World Cup,round of 16,Poland,5,6,-1.0,0,1,0,1,0.0,5.0,6.0
1938,1938 FIFA Men's World Cup,round of 16,Romania,4,5,-0.5,0,1,1,2,0.0,2.0,2.5
1938,1938 FIFA Men's World Cup,round of 16,Switzerland,5,3,1.0,1,0,1,2,50.0,2.5,1.5
1938,1938 FIFA Men's World Cup,semi-finals,Brazil,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1938,1938 FIFA Men's World Cup,semi-finals,Hungary,5,1,4.0,1,0,0,1,100.0,5.0,1.0
1938,1938 FIFA Men's World Cup,semi-finals,Italy,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1938,1938 FIFA Men's World Cup,semi-finals,Sweden,1,5,-4.0,0,1,0,1,0.0,1.0,5.0
1938,1938 FIFA Men's World Cup,third-place match,Brazil,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1938,1938 FIFA Men's World Cup,third-place match,Sweden,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1950,1950 FIFA Men's World Cup,final round,Brazil,14,4,3.3333333333333335,2,1,0,3,66.66666666666666,4.666666666666667,1.3333333333333333
1950,1950 FIFA Men's World Cup,final round,Spain,4,11,-2.3333333333333335,0,2,1,3,0.0,1.3333333333333333,3.6666666666666665
1950,1950 FIFA Men's World Cup,final round,Sweden,6,11,-1.6666666666666667,1,2,0,3,33.33333333333333,2.0,3.6666666666666665
1950,1950 FIFA Men's World Cup,final round,Uruguay,7,5,0.6666666666666666,2,0,1,3,66.66666666666666,2.3333333333333335,1.6666666666666667
1950,1950 FIFA Men's World Cup,group stage,Bolivia,0,8,-8.0,0,1,0,1,0.0,0.0,8.0
1950,1950 FIFA Men's World Cup,group stage,Brazil,8,2,2.0,2,0,1,3,66.66666666666666,2.6666666666666665,0.6666666666666666
1950,1950 FIFA Men's World Cup,group stage,Chile,5,6,-0.3333333333333333,1,2,0,3,33.33333333333333,1.6666666666666667,2.0
1950,1950 FIFA Men's World Cup,group stage,England,2,2,0.0,1,2,0,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1950,1950 FIFA Men's World Cup,group stage,Italy,4,3,0.5,1,1,0,2,50.0,2.0,1.5
1950,1950 FIFA Men's World Cup,group stage,Mexico,2,10,-2.6666666666666665,0,3,0,3,0.0,0.6666666666666666,3.3333333333333335
1950,1950 FIFA Men's World Cup,group stage,Paraguay,2,4,-1.0,0,1,1,2,0.0,1.0,2.0
1950,1950 FIFA Men's World Cup,group stage,Spain,6,1,1.6666666666666667,3,0,0,3,100.0,2.0,0.3333333333333333
1950,1950 FIFA Men's World Cup,group stage,Sweden,5,4,0.5,1,0,1,2,50.0,2.5,2.0
1950,1950 FIFA Men's World Cup,group stage,Switzerland,4,6,-0.6666666666666666,1,1,1,3,33.33333333333333,1.3333333333333333,2.0
1950,1950 FIFA Men's World Cup,group stage,United States,4,8,-1.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,2.6666666666666665
1950,1950 FIFA Men's World Cup,group stage,Uruguay,8,0,8.0,1,0,0,1,100.0,8.0,0.0
1950,1950 FIFA Men's World Cup,group stage,Yugoslavia,7,3,1.3333333333333333,2,1,0,3,66.66666666666666,2.3333333333333335,1.0
1954,1954 FIFA Men's World Cup,final,Hungary,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1954,1954 FIFA Men's World Cup,final,West Germany,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1954,1954 FIFA Men's World Cup,group stage,Austria,6,0,3.0,2,0,0,2,100.0,3.0,0.0
1954,1954 FIFA Men's World Cup,group stage,Belgium,5,8,-1.5,0,1,1,2,0.0,2.5,4.0
1954,1954 FIFA Men's World Cup,group stage,Brazil,6,1,2.5,1,0,1,2,50.0,3.0,0.5
1954,1954 FIFA Men's World Cup,group stage,Czechoslovakia,0,7,-3.5,0,2,0,2,0.0,0.0,3.5
1954,1954 FIFA Men's World Cup,group stage,England,6,4,1.0,1,0,1,2,50.0,3.0,2.0
1954,1954 FIFA Men's World Cup,group stage,France,3,3,0.0,1,1,0,2,50.0,1.5,1.5
1954,1954 FIFA Men's World Cup,group stage,Hungary,17,3,7.0,2,0,0,2,100.0,8.5,1.5
1954,1954 FIFA Men's World Cup,group stage,Italy,6,7,-0.3333333333333333,1,2,0,3,33.33333333333333,2.0,2.3333333333333335
1954,1954 FIFA Men's World Cup,group stage,Mexico,2,8,-3.0,0,2,0,2,0.0,1.0,4.0
1954,1954 FIFA Men's World Cup,group stage,Scotland,0,8,-4.0,0,2,0,2,0.0,0.0,4.0
1954,1954 FIFA Men's World Cup,group stage,South Korea,0,16,-8.0,0,2,0,2,0.0,0.0,8.0
1954,1954 FIFA Men's World Cup,group stage,Switzerland,6,4,0.6666666666666666,2,1,0,3,66.66666666666666,2.0,1.3333333333333333
1954,1954 FIFA Men's World Cup,group stage,Turkey,10,11,-0.3333333333333333,1,2,0,3,33.33333333333333,3.3333333333333335,3.6666666666666665
1954,1954 FIFA Men's World Cup,group stage,Uruguay,9,0,4.5,2,0,0,2,100.0,4.5,0.0
1954,1954 FIFA Men's World Cup,group stage,West Germany,14,11,1.0,2,1,0,3,66.66666666666666,4.666666666666667,3.6666666666666665
1954,1954 FIFA Men's World Cup,group stage,Yugoslavia,2,1,0.5,1,0,1,2,50.0,1.0,0.5
1954,1954 FIFA Men's World Cup,quarter-finals,Austria,7,5,2.0,1,0,0,1,100.0,7.0,5.0
1954,1954 FIFA Men's World Cup,quarter-finals,Brazil,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1954,1954 FIFA Men's World Cup,quarter-finals,England,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1954,1954 FIFA Men's World Cup,quarter-finals,Hungary,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1954,1954 FIFA Men's World Cup,quarter-finals,Switzerland,5,7,-2.0,0,1,0,1,0.0,5.0,7.0
1954,1954 FIFA Men's World Cup,quarter-finals,Uruguay,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1954,1954 FIFA Men's World Cup,quarter-finals,West Germany,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1954,1954 FIFA Men's World Cup,quarter-finals,Yugoslavia,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1954,1954 FIFA Men's World Cup,semi-finals,Austria,1,6,-5.0,0,1,0,1,0.0,1.0,6.0
1954,1954 FIFA Men's World Cup,semi-finals,Hungary,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1954,1954 FIFA Men's World Cup,semi-finals,Uruguay,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1954,1954 FIFA Men's World Cup,semi-finals,West Germany,6,1,5.0,1,0,0,1,100.0,6.0,1.0
1954,1954 FIFA Men's World Cup,third-place match,Austria,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1954,1954 FIFA Men's World Cup,third-place match,Uruguay,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1958,1958 FIFA Men's World Cup,final,Brazil,5,2,3.0,1,0,0,1,100.0,5.0,2.0
1958,1958 FIFA Men's World Cup,final,Sweden,2,5,-3.0,0,1,0,1,0.0,2.0,5.0
1958,1958 FIFA Men's World Cup,group stage,Argentina,5,10,-1.6666666666666667,1,2,0,3,33.33333333333333,1.6666666666666667,3.3333333333333335
1958,1958 FIFA Men's World Cup,group stage,Austria,2,7,-1.6666666666666667,0,2,1,3,0.0,0.6666666666666666,2.3333333333333335
1958,1958 FIFA Men's World Cup,group stage,Brazil,5,0,1.6666666666666667,2,0,1,3,66.66666666666666,1.6666666666666667,0.0
1958,1958 FIFA Men's World Cup,group stage,Czechoslovakia,9,6,0.75,1,2,1,4,25.0,2.25,1.5
1958,1958 FIFA Men's World Cup,group stage,England,4,5,-0.25,0,1,3,4,0.0,1.0,1.25
1958,1958 FIFA Men's World Cup,group stage,France,11,7,1.3333333333333333,2,1,0,3,66.66666666666666,3.6666666666666665,2.3333333333333335
1958,1958 FIFA Men's World Cup,group stage,Hungary,7,5,0.5,1,2,1,4,25.0,1.75,1.25
1958,1958 FIFA Men's World Cup,group stage,Mexico,1,8,-2.3333333333333335,0,2,1,3,0.0,0.3333333333333333,2.6666666666666665
1958,1958 FIFA Men's World Cup,group stage,Northern Ireland,6,6,0.0,2,1,1,4,50.0,1.5,1.5
1958,1958 FIFA Men's World Cup,group stage,Paraguay,9,12,-1.0,1,1,1,3,33.33333333333333,3.0,4.0
1958,1958 FIFA Men's World Cup,group stage,Scotland,4,6,-0.6666666666666666,0,2,1,3,0.0,1.3333333333333333,2.0
1958,1958 FIFA Men's World Cup,group stage,Soviet Union,5,4,0.25,2,1,1,4,50.0,1.25,1.0
1958,1958 FIFA Men's World Cup,group stage,Sweden,5,1,1.3333333333333333,2,0,1,3,66.66666666666666,1.6666666666666667,0.3333333333333333
1958,1958 FIFA Men's World Cup,group stage,Wales,4,3,0.25,1,0,3,4,25.0,1.0,0.75
1958,1958 FIFA Men's World Cup,group stage,West Germany,7,5,0.6666666666666666,1,0,2,3,33.33333333333333,2.3333333333333335,1.6666666666666667
1958,1958 FIFA Men's World Cup,group stage,Yugoslavia,7,6,0.3333333333333333,1,0,2,3,33.33333333333333,2.3333333333333335,2.0
1958,1958 FIFA Men's World Cup,quarter-finals,Brazil,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1958,1958 FIFA Men's World Cup,quarter-finals,France,4,0,4.0,1,0,0,1,100.0,4.0,0.0
1958,1958 FIFA Men's World Cup,quarter-finals,Northern Ireland,0,4,-4.0,0,1,0,1,0.0,0.0,4.0
1958,1958 FIFA Men's World Cup,quarter-finals,Soviet Union,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1958,1958 FIFA Men's World Cup,quarter-finals,Sweden,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1958,1958 FIFA Men's World Cup,quarter-finals,Wales,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1958,1958 FIFA Men's World Cup,quarter-finals,West Germany,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1958,1958 FIFA Men's World Cup,quarter-finals,Yugoslavia,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1958,1958 FIFA Men's World Cup,semi-finals,Brazil,5,2,3.0,1,0,0,1,100.0,5.0,2.0
1958,1958 FIFA Men's World Cup,semi-finals,France,2,5,-3.0,0,1,0,1,0.0,2.0,5.0
1958,1958 FIFA Men's World Cup,semi-finals,Sweden,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1958,1958 FIFA Men's World Cup,semi-finals,West Germany,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1958,1958 FIFA Men's World Cup,third-place match,France,6,3,3.0,1,0,0,1,100.0,6.0,3.0
1958,1958 FIFA Men's World Cup,third-place match,West Germany,3,6,-3.0,0,1,0,1,0.0,3.0,6.0
1962,1962 FIFA Men's World Cup,final,Brazil,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1962,1962 FIFA Men's World Cup,final,Czechoslovakia,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1962,1962 FIFA Men's World Cup,group stage,Argentina,2,3,-0.3333333333333333,1,1,1,3,33.33333333333333,0.6666666666666666,1.0
1962,1962 FIFA Men's World Cup,group stage,Brazil,4,1,1.0,2,0,1,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1962,1962 FIFA Men's World Cup,group stage,Bulgaria,1,7,-2.0,0,2,1,3,0.0,0.3333333333333333,2.3333333333333335
1962,1962 FIFA Men's World Cup,group stage,Chile,5,3,0.6666666666666666,2,1,0,3,66.66666666666666,1.6666666666666667,1.0
1962,1962 FIFA Men's World Cup,group stage,Colombia,5,11,-2.0,0,2,1,3,0.0,1.6666666666666667,3.6666666666666665
1962,1962 FIFA Men's World Cup,group stage,Czechoslovakia,2,3,-0.3333333333333333,1,1,1,3,33.33333333333333,0.6666666666666666,1.0
1962,1962 FIFA Men's World Cup,group stage,England,4,3,0.3333333333333333,1,1,1,3,33.33333333333333,1.3333333333333333,1.0
1962,1962 FIFA Men's World Cup,group stage,Hungary,8,2,2.0,2,0,1,3,66.66666666666666,2.6666666666666665,0.6666666666666666
1962,1962 FIFA Men's World Cup,group stage,Italy,3,2,0.3333333333333333,1,1,1,3,33.33333333333333,1.0,0.6666666666666666
1962,1962 FIFA Men's World Cup,group stage,Mexico,3,4,-0.3333333333333333,1,2,0,3,33.33333333333333,1.0,1.3333333333333333
1962,1962 FIFA Men's World Cup,group stage,Soviet Union,8,5,1.0,2,0,1,3,66.66666666666666,2.6666666666666665,1.6666666666666667
1962,1962 FIFA Men's World Cup,group stage,Spain,2,3,-0.3333333333333333,1,2,0,3,33.33333333333333,0.6666666666666666,1.0
1962,1962 FIFA Men's World Cup,group stage,Switzerland,2,8,-2.0,0,3,0,3,0.0,0.6666666666666666,2.6666666666666665
1962,1962 FIFA Men's World Cup,group stage,Uruguay,4,6,-0.6666666666666666,1,2,0,3,33.33333333333333,1.3333333333333333,2.0
1962,1962 FIFA Men's World Cup,group stage,West Germany,4,1,1.0,2,0,1,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1962,1962 FIFA Men's World Cup,group stage,Yugoslavia,8,3,1.6666666666666667,2,1,0,3,66.66666666666666,2.6666666666666665,1.0
1962,1962 FIFA Men's World Cup,quarter-finals,Brazil,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1962,1962 FIFA Men's World Cup,quarter-finals,Chile,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1962,1962 FIFA Men's World Cup,quarter-finals,Czechoslovakia,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1962,1962 FIFA Men's World Cup,quarter-finals,England,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1962,1962 FIFA Men's World Cup,quarter-finals,Hungary,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1962,1962 FIFA Men's World Cup,quarter-finals,Soviet Union,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1962,1962 FIFA Men's World Cup,quarter-finals,West Germany,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1962,1962 FIFA Men's World Cup,quarter-finals,Yugoslavia,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1962,1962 FIFA Men's World Cup,semi-finals,Brazil,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1962,1962 FIFA Men's World Cup,semi-finals,Chile,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1962,1962 FIFA Men's World Cup,semi-finals,Czechoslovakia,3,1,2.0,1,0,0,1,100.0,3.0,1.0
1962,1962 FIFA Men's World Cup,semi-finals,Yugoslavia,1,3,-2.0,0,1,0,1,0.0,1.0,3.0
1962,1962 FIFA Men's World Cup,third-place match,Chile,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1962,1962 FIFA Men's World Cup,third-place match,Yugoslavia,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1966,1966 FIFA Men's World Cup,final,England,4,2,2.0,1,0,0,1,100.0,4.0,2.0
1966,1966 FIFA Men's World Cup,final,West Germany,2,4,-2.0,0,1,0,1,0.0,2.0,4.0
1966,1966 FIFA Men's World Cup,group stage,Argentina,4,1,1.0,2,0,1,3,66.66666666666666,1.3333333333333333,0.3333333333333333
1966,1966 FIFA Men's World Cup,group stage,Brazil,4,6,-0.6666666666666666,1,2,0,3,33.33333333333333,1.3333333333333333,2.0
1966,1966 FIFA Men's World Cup,group stage,Bulgaria,1,8,-2.3333333333333335,0,3,0,3,0.0,0.3333333333333333,2.6666666666666665
1966,1966 FIFA Men's World Cup,group stage,Chile,2,5,-1.0,0,2,1,3,0.0,0.6666666666666666,1.6666666666666667
1966,1966 FIFA Men's World Cup,group stage,England,4,0,1.3333333333333333,2,0,1,3,66.66666666666666,1.3333333333333333,0.0
1966,1966 FIFA Men's World Cup,group stage,France,2,5,-1.0,0,2,1,3,0.0,0.6666666666666666,1.6666666666666667
1966,1966 FIFA Men's World Cup,group stage,Hungary,7,5,0.6666666666666666,2,1,0,3,66.66666666666666,2.3333333333333335,1.6666666666666667
1966,1966 FIFA Men's World Cup,group stage,Italy,2,2,0.0,1,2,0,3,33.33333333333333,0.6666666666666666,0.6666666666666666
1966,1966 FIFA Men's World Cup,group stage,Mexico,1,3,-0.6666666666666666,0,1,2,3,0.0,0.3333333333333333,1.0
1966,1966 FIFA Men's World Cup,group stage,North Korea,2,4,-0.6666666666666666,1,1,1,3,33.33333333333333,0.6666666666666666,1.3333333333333333
1966,1966 FIFA Men's World Cup,group stage,Portugal,9,2,2.3333333333333335,3,0,0,3,100.0,3.0,0.6666666666666666
1966,1966 FIFA Men's World Cup,group stage,Soviet Union,6,1,1.6666666666666667,3,0,0,3,100.0,2.0,0.3333333333333333
1966,1966 FIFA Men's World Cup,group stage,Spain,4,5,-0.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,1.6666666666666667
1966,1966 FIFA Men's World Cup,group stage,Switzerland,1,9,-2.6666666666666665,0,3,0,3,0.0,0.3333333333333333,3.0
1966,1966 FIFA Men's World Cup,group stage,Uruguay,2,1,0.3333333333333333,1,0,2,3,33.33333333333333,0.6666666666666666,0.3333333333333333
1966,1966 FIFA Men's World Cup,group stage,West Germany,7,1,2.0,2,0,1,3,66.66666666666666,2.3333333333333335,0.3333333333333333
1966,1966 FIFA Men's World Cup,quarter-finals,Argentina,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1966,1966 FIFA Men's World Cup,quarter-finals,England,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1966,1966 FIFA Men's World Cup,quarter-finals,Hungary,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1966,1966 FIFA Men's World Cup,quarter-finals,North Korea,3,5,-2.0,0,1,0,1,0.0,3.0,5.0
1966,1966 FIFA Men's World Cup,quarter-finals,Portugal,5,3,2.0,1,0,0,1,100.0,5.0,3.0
1966,1966 FIFA Men's World Cup,quarter-finals,Soviet Union,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1966,1966 FIFA Men's World Cup,quarter-finals,Uruguay,0,4,-4.0,0,1,0,1,0.0,0.0,4.0
1966,1966 FIFA Men's World Cup,quarter-finals,West Germany,4,0,4.0,1,0,0,1,100.0,4.0,0.0
1966,1966 FIFA Men's World Cup,semi-finals,England,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1966,1966 FIFA Men's World Cup,semi-finals,Portugal,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1966,1966 FIFA Men's World Cup,semi-finals,Soviet Union,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1966,1966 FIFA Men's World Cup,semi-finals,West Germany,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1966,1966 FIFA Men's World Cup,third-place match,Portugal,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1966,1966 FIFA Men's World Cup,third-place match,Soviet Union,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1970,1970 FIFA Men's World Cup,final,Brazil,4,1,3.0,1,0,0,1,100.0,4.0,1.0
1970,1970 FIFA Men's World Cup,final,Italy,1,4,-3.0,0,1,0,1,0.0,1.0,4.0
1970,1970 FIFA Men's World Cup,group stage,Belgium,4,5,-0.3333333333333333,1,2,0,3,33.33333333333333,1.3333333333333333,1.6666666666666667
1970,1970 FIFA Men's World Cup,group stage,Brazil,8,3,1.6666666666666667,3,0,0,3,100.0,2.6666666666666665,1.0
